ENODEB_ID,CELLID_PCELL,CARRIER_FREQ,RSRP_PCELL,RSRQ_PCELL,PCI_PCELL,LONGITUDE_25,LATITUDE_25,PAYLOAD_NGBR_DL_MB,PAYLOAD_NGBR_UL_MB,DL_NON_GBR_TPUT_KBPS,UL_NON_GBR_TPUT_KBPS,WB_CQI,SAMPLES_DENSITY
239310,61263369,1275,-104.22,-18.5,403,39.7294284995537,43.6210679168294,0.000034,0.000006,96,3,2,0.09
239310,61263369,1275,-104.25,-16.56,403,39.7297409538593,43.6192698079383,0,0,\N,0,5,0.08
239310,61263369,1275,-104.29,-14.84,403,39.7325530426096,43.6226412621092,7.60388,0.309126,8161,933,6,0.35
239310,61263369,1275,-104.38,-16.21,403,39.7419266717773,43.6183707534928,0.052756,0.065118,5664,330,5,0.29
239310,61263369,1275,-104.5,-16.5,403,39.7428640346941,43.6183707534928,0.05232,0.016906,11865,1756,4,0.04
239310,61263369,1275,-104.5,-17.25,403,39.7472383949723,43.6475900229734,0.004598,0.002371,9642,552,4,0.02
239310,61263369,1275,-104.5,-17.75,403,39.7438013976108,43.61792122627,0.000196,0.000436,\N,207,4,0.02
239310,61263369,1275,-104.5,-19.25,403,39.7463010320556,43.6192698079383,\N,\N,\N,\N,\N,0.02
239310,61263369,1275,-104.58,-12.53,403,39.7306783167761,43.6262374798914,76.685243,2.568459,14808,793,8,1.54
239310,61263369,1275,-104.59,-11.65,403,39.7300534081649,43.6262374798914,0.118519,0.055544,19328,531,8,0.51
239310,61263369,1275,-104.59,-13.44,403,39.7428640346941,43.6185955171042,0.156655,0.093298,19489,1078,7,0.17
239310,61263369,1275,-104.6,-18.4,403,39.7297409538593,43.6197193351611,0.002378,0.001144,8132,1043,3,0.05
239310,61263369,1275,-104.67,-13.83,403,39.7466134863611,43.6397232965748,0.912448,0.075399,4107,1891,7,0.03
239310,61263369,1275,-104.67,-14.83,403,39.7403644002493,43.6181459898814,0.000288,0.000204,\N,856,9,0.03
239310,61263369,1275,-104.67,-16.5,403,39.7366149485823,43.6377004240723,\N,\N,\N,\N,\N,0.03
239310,61263369,1275,-104.67,-16.5,403,39.7428640346941,43.61792122627,0.005109,0.00201,1446,803,4,0.03
239310,61263369,1275,-104.83,-14,403,39.7431764889997,43.6206183896067,2.039252,0.153327,8770,1043,7,0.06
239310,61263369,1275,-105,-10,403,39.7356775856655,43.6237650801661,0.001296,0.001353,\N,568,9,0.01
239310,61263369,1275,-105,-11.33,403,39.7331779512208,43.6251136618345,0.011848,0.00568,4834,652,8,0.06
239310,61263369,1275,-105,-13,403,39.7300534081649,43.6257879526686,0.000126,0.000093,\N,784,10,0.01
239310,61263369,1275,-105,-14,403,39.7300534081649,43.6203936259953,0.26595,0.025868,8647,1607,7,0.01
239310,61263369,1275,-105,-14.5,403,39.7438013976108,43.6228660257206,0.017248,0.007053,18086,1259,7,0.01
239310,61263369,1275,-105,-14.83,403,39.7347402227487,43.6208431532181,0.000277,0.000187,\N,70,6,0.03
239310,61263369,1275,-105,-16,403,39.7428640346941,43.6471404957507,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-105,-16,403,39.7434889433052,43.6181459898814,0.000091,0.00013,\N,136,5,0.01
239310,61263369,1275,-105,-16.5,403,39.744426306222,43.6482643138076,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-105,-16.5,403,39.7463010320556,43.6212926804408,0.007131,0.007884,3519,\N,7,0.01
239310,61263369,1275,-105,-17.5,403,39.7406768545549,43.6478147865848,0.000011,0.000002,\N,5,6,0.01
239310,61263369,1275,-105,-19,403,39.7294284995537,43.6289346432281,0.015178,0.000223,2598,1872,4,0.01
239310,61263369,1275,-105,-9.75,403,39.7309907710817,43.6255631890572,0.000136,0.000122,\N,512,11,0.02
239310,61263369,1275,-105.17,-16.58,403,39.7294284995537,43.6278108251711,0.000439,0.00056,\N,507,5,0.06
239310,61263369,1275,-105.2,-16.8,403,39.7441138519164,43.61792122627,0.001132,0.000806,2792,390,5,0.05
239310,61263369,1275,-105.22,-17.28,403,39.7447387605276,43.6176964626586,0.007534,0.009106,8487,544,5,0.09
239310,61263369,1275,-105.22,-17.52,403,39.7291160452481,43.621966971275,30.271076,0.652466,4340,829,5,0.73
239310,61263369,1275,-105.25,-13.5,403,39.7438013976108,43.6190450443269,0.000311,0.000177,\N,118,5,0.04
239310,61263369,1275,-105.33,-14.06,403,39.7450512148332,43.6215174440522,0.016849,0.007459,10721,758,7,0.09
239310,61263369,1275,-105.33,-15.67,403,39.7456761234444,43.6235403165547,0.001799,0.00209,4704,157,4,0.03
239310,61263369,1275,-105.33,-18.33,403,39.7375523114991,43.6003896645816,\N,\N,\N,\N,\N,0.03
239310,61263369,1275,-105.38,-18.62,403,39.7306783167761,43.6287098796167,0.999846,0.124685,3225,1407,2,0.08
239310,61263369,1275,-105.47,-15.33,403,39.7450512148332,43.621966971275,0.008897,0.017411,\N,549,7,0.15
239310,61263369,1275,-105.5,-13.25,403,39.74598857775,43.6210679168294,0.016562,0.040173,\N,\N,8,0.02
239310,61263369,1275,-105.5,-14.5,403,39.7431764889997,43.6181459898814,0.59254,0.046867,1943,570,5,0.04
239310,61263369,1275,-105.5,-15.25,403,39.7347402227487,43.6253384254458,0.001572,0.00185,12712,90,6,0.02
239310,61263369,1275,-105.5,-16,403,39.7428640346941,43.6199440987725,0.003755,0.002706,4499,1135,7,0.02
239310,61263369,1275,-105.5,-17.25,403,39.7313032253873,43.6289346432281,\N,\N,\N,\N,\N,0.02
239310,61263369,1275,-105.55,-13.87,403,39.7434889433052,43.6192698079383,0.21148,0.032779,9131,176,6,0.38
239310,61263369,1275,-105.65,-18.26,403,39.7288035909426,43.6257879526686,38.069421,3.005706,3884,1515,4,0.82
239310,61263369,1275,-105.67,-16,403,39.744426306222,43.6176964626586,0.00261,0.001969,6260,594,6,0.06
239310,61263369,1275,-105.67,-17.33,403,39.7403644002493,43.6183707534928,\N,\N,\N,\N,\N,0.03
239310,61263369,1275,-105.67,-18.25,403,39.7281786823314,43.62601271628,0.003951,0.000002,6912,1,4,0.06
239310,61263369,1275,-105.69,-13.31,403,39.9943897506933,43.3985519415535,0.010149,0.00789,5890,90,8,0.16
239310,61263369,1275,-105.8,-17.7,403,39.7363024942767,43.6379251876837,0.00027,0.000784,2008,371,5,0.05
239310,61263369,1275,-105.83,-14.92,403,39.7441138519164,43.6208431532181,0.681797,0.298665,9394,547,6,0.12
239310,61263369,1275,-105.83,-16.83,403,39.7406768545549,43.6161231173789,0.012074,0.005082,6660,412,6,0.06
239310,61263369,1275,-105.92,-18.16,403,39.7366149485823,43.6379251876837,0.008506,0.003006,7780,620,5,0.48
239310,61263369,1275,-105.94,-14.48,403,39.732240588304,43.6226412621092,11.255783,0.584159,7540,741,6,0.64
239310,61263369,1275,-105.95,-16.13,403,39.7422391260829,43.6183707534928,1.451916,0.200518,8809,554,5,0.78
239310,61263369,1275,-106,-12.62,403,39.7306783167761,43.6264622435028,0.277794,0.061584,9969,627,8,0.04
239310,61263369,1275,-106,-14,403,39.7225545048308,43.6163478809902,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-106,-14,403,39.7291160452481,43.6244393710003,0.000005,0.000061,\N,\N,10,0.01
239310,61263369,1275,-106,-14.5,403,39.7422391260829,43.6212926804408,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-106,-15.25,403,39.7297409538593,43.6255631890572,0.000396,0.000245,3320,37,6,0.02
239310,61263369,1275,-106,-15.25,403,39.7431764889997,43.6215174440522,0.000023,0.000004,\N,5,5,0.04
239310,61263369,1275,-106,-15.5,403,39.744426306222,43.6235403165547,0.000108,0.000134,\N,187,4,0.01
239310,61263369,1275,-106,-16,403,39.7353651313599,43.6305079885078,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-106,-16,403,39.7441138519164,43.6176964626586,0.000235,0.000103,\N,864,6,0.01
239310,61263369,1275,-106,-16.5,403,39.7434889433052,43.61792122627,0.00043,0.000266,\N,558,4,0.01
239310,61263369,1275,-106,-17,403,39.7475508492779,43.6255631890572,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-106,-17.1,403,39.7288035909426,43.62601271628,0.00003,0.000016,\N,10,4,0.05
239310,61263369,1275,-106,-17.17,403,39.7294284995537,43.6199440987725,0.000657,0.000384,5512,461,3,0.03
239310,61263369,1275,-106,-17.35,403,39.7363024942767,43.6381499512951,0.001329,0.000948,2140,131,4,0.27
239310,61263369,1275,-106,-17.5,403,39.7281786823314,43.6273612979484,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-106,-17.5,403,39.7428640346941,43.6174716990472,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-106,-18,403,39.7288035909426,43.623090789332,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-106,-18,403,39.7450512148332,43.6505119499215,0.000011,0.000002,\N,4,5,0.01
239310,61263369,1275,-106,-18.5,403,39.7291160452481,43.6235403165547,\N,\N,\N,\N,\N,0.03
239310,61263369,1275,-106,-18.5,403,39.7463010320556,43.6237650801661,0,0,\N,0,7,0.01
239310,61263369,1275,-106,-18.75,403,39.7288035909426,43.6199440987725,0.000016,0.000061,\N,171,4,0.02
239310,61263369,1275,-106,-19,403,39.7328654969152,43.6298336976737,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-106,-19,403,39.7450512148332,43.6183707534928,7.336594,0.173158,5422,2474,5,0.01
239310,61263369,1275,-106,-9.83,403,39.7300534081649,43.6264622435028,0.017284,0.002345,\N,293,10,0.03
239310,61263369,1275,-106.18,-11.87,403,39.7341153141376,43.6242146073889,27.145769,2.463178,13596,1366,9,4.95
239310,61263369,1275,-106.2,-17.2,403,39.7472383949723,43.6471404957507,0.000016,0.000083,\N,174,4,0.05
239310,61263369,1275,-106.22,-16.67,403,39.7450512148332,43.6221917348864,0.016538,0.009968,5242,1065,5,0.09
239310,61263369,1275,-106.29,-17.39,403,39.7291160452481,43.6233155529434,0.000797,0.000143,3248,393,3,0.14
239310,61263369,1275,-106.33,-15.33,403,39.7328654969152,43.6197193351611,0.000211,0.000223,\N,158,4,0.03
239310,61263369,1275,-106.4,-16.4,403,39.7291160452481,43.623090789332,0.000023,0.000004,\N,7,4,0.05
239310,61263369,1275,-106.4,-17.28,403,39.7425515803885,43.6183707534928,0.265703,0.029342,5557,495,5,0.25
239310,61263369,1275,-106.5,-13,403,39.74598857775,43.6206183896067,0.353253,0.021152,25767,5,8,0.02
239310,61263369,1275,-106.57,-11.5,403,39.7309907710817,43.62601271628,0.023112,0.013238,17327,951,8,0.07
239310,61263369,1275,-106.6,-17.25,403,39.7441138519164,43.6201688623839,0.183346,0.031089,2611,275,4,0.10
239310,61263369,1275,-106.65,-17.6,403,39.7441138519164,43.6199440987725,0.250354,0.017264,3890,584,4,0.20
239310,61263369,1275,-106.67,-18.5,403,39.7297409538593,43.6203936259953,\N,\N,\N,\N,\N,0.03
239310,61263369,1275,-106.67,-19.17,403,39.7366149485823,43.6381499512951,\N,\N,\N,\N,\N,0.03
239310,61263369,1275,-106.71,-14.82,403,39.744426306222,43.6206183896067,3.706815,0.08742,16091,488,6,0.14
239310,61263369,1275,-106.71,-17.43,403,39.7297409538593,43.6246641346117,2.182747,0.020597,3216,383,4,0.07
239310,61263369,1275,-106.8,-15.73,403,39.7406768545549,43.6158983537675,0.042832,0.077869,8308,107,6,0.50
239310,61263369,1275,-106.8,-18.32,403,39.7297409538593,43.6199440987725,0.777007,0.520265,2854,839,2,0.40
239310,61263369,1275,-106.86,-10.69,403,39.733802859832,43.6235403165547,1.428792,0.734024,17229,1008,9,1.89
239310,61263369,1275,-106.86,-11.16,403,39.7341153141376,43.6239898437775,31.802183,0.926883,14182,1269,8,2.16
239310,61263369,1275,-106.98,-16.43,403,39.7425515803885,43.6181459898814,6.772953,0.577415,6439,557,5,0.92
239310,61263369,1275,-107,-14.5,403,39.7409893088605,43.6149992993219,0.001127,0.001428,9456,292,8,0.01
239310,61263369,1275,-107,-15,403,39.7288035909426,43.6233155529434,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-107,-15,403,39.7406768545549,43.6149992993219,0.00009,0,\N,0,7,0.01
239310,61263369,1275,-107,-15,403,39.744426306222,43.6197193351611,0,0,\N,0,6,0.01
239310,61263369,1275,-107,-15.5,403,39.7331779512208,43.6197193351611,0.000534,0.001549,\N,342,2,0.01
239310,61263369,1275,-107,-15.5,403,39.7419266717773,43.6156735901561,0.000108,0.000092,\N,45,6,0.01
239310,61263369,1275,-107,-15.75,403,39.7403644002493,43.6156735901561,0.006089,0.001677,1110,172,6,0.02
239310,61263369,1275,-107,-16,403,39.7291160452481,43.6266870071142,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-107,-16,403,39.7294284995537,43.6233155529434,0.000661,0.000443,1848,620,5,0.01
239310,61263369,1275,-107,-16,403,39.7413017631661,43.6154488265447,0.000517,0.000448,\N,61,5,0.02
239310,61263369,1275,-107,-16,403,39.7416142174717,43.6156735901561,0,0,\N,0,5,0.01
239310,61263369,1275,-107,-16.17,403,39.7409893088605,43.6161231173789,0.000225,0.000182,\N,21,8,0.03
239310,61263369,1275,-107,-16.33,403,39.7288035909426,43.6269117707256,\N,\N,\N,\N,\N,0.03
239310,61263369,1275,-107,-16.5,403,39.7406768545549,43.6154488265447,0.000437,0.000471,\N,69,6,0.02
239310,61263369,1275,-107,-16.5,403,39.7484882121947,43.6287098796167,0.103812,0.024828,6451,1498,5,0.01
239310,61263369,1275,-107,-17,403,39.7288035909426,43.6273612979484,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-107,-17,403,39.7438013976108,43.6221917348864,0,0,\N,0,4,0.01
239310,61263369,1275,-107,-17,403,39.749738029417,43.6275860615598,0.000131,0.000114,\N,480,6,0.01
239310,61263369,1275,-107,-17.5,403,39.7356775856655,43.6305079885078,0.09466,0.005064,2315,744,3,0.02
239310,61263369,1275,-107,-17.75,403,39.7456761234444,43.6237650801661,\N,\N,\N,\N,\N,0.02
239310,61263369,1275,-107,-18,403,39.7331779512208,43.6282603523939,0.000011,0.000002,\N,5,4,0.02
239310,61263369,1275,-107,-18.5,403,39.7300534081649,43.6237650801661,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-107,-18.5,403,39.7309907710817,43.6289346432281,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-107,-18.5,403,39.7403644002493,43.6197193351611,0.552877,0.076288,3658,1388,5,0.01
239310,61263369,1275,-107,-18.5,403,39.7438013976108,43.6199440987725,0.007203,0.002546,2285,564,4,0.02
239310,61263369,1275,-107,-19,403,39.7297409538593,43.6201688623839,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-107,-19,403,39.7428640346941,43.6500624226987,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-107,-19.5,403,39.7294284995537,43.6287098796167,0.083229,0.00518,4476,\N,5,0.01
239310,61263369,1275,-107,-19.5,403,39.7303658624705,43.6293841704509,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-107,-19.5,403,39.7316156796929,43.6291594068395,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-107.08,-15.95,403,39.7406768545549,43.6156735901561,0.9409,0.493014,8110,369,6,0.90
239310,61263369,1275,-107.08,-16.25,403,39.7413017631661,43.6158983537675,0.000536,0.001778,\N,52,6,0.12
239310,61263369,1275,-107.09,-12.05,403,39.7334904055264,43.6237650801661,0.008188,0.007632,20204,990,10,0.11
239310,61263369,1275,-107.14,-14.43,403,39.7453636691388,43.6217422076636,0.481478,0.068541,12044,798,6,0.07
239310,61263369,1275,-107.17,-17.17,403,39.7291160452481,43.62601271628,0.000937,0.000471,1838,147,5,0.06
239310,61263369,1275,-107.2,-18.3,403,39.7297409538593,43.6194945715497,0.04987,0.052511,5305,213,4,0.05
239310,61263369,1275,-107.21,-16.11,403,39.7409893088605,43.6154488265447,0.001319,0.001631,\N,56,6,0.14
239310,61263369,1275,-107.24,-15.74,403,39.7409893088605,43.6158983537675,0.012535,0.024967,3280,97,7,0.42
239310,61263369,1275,-107.25,-17.75,403,39.7363024942767,43.6377004240723,0.000654,0.000518,5488,434,5,0.04
239310,61263369,1275,-107.27,-11.53,403,39.7344277684432,43.6239898437775,36.487695,1.556303,13585,1277,9,4.47
239310,61263369,1275,-107.27,-14.46,403,39.7450512148332,43.6217422076636,44.658102,9.684978,7942,788,6,0.96
239310,61263369,1275,-107.3,-16.56,403,39.7422391260829,43.6181459898814,0.321038,0.157679,7175,771,5,0.43
239310,61263369,1275,-107.43,-16.02,403,39.7409893088605,43.6156735901561,0.374005,0.278188,7532,150,6,1.02
239310,61263369,1275,-107.5,-12.25,403,39.7319281339985,43.6197193351611,0.000741,0.000395,3108,107,6,0.02
239310,61263369,1275,-107.5,-16.75,403,39.7419266717773,43.6181459898814,0,0,\N,0,5,0.02
239310,61263369,1275,-107.5,-17.25,403,39.7447387605276,43.6201688623839,\N,\N,\N,\N,\N,0.02
239310,61263369,1275,-107.5,-18,403,39.7441138519164,43.6228660257206,\N,\N,\N,\N,\N,0.02
239310,61263369,1275,-107.5,-19.25,403,39.7319281339985,43.6291594068395,\N,\N,\N,\N,\N,0.02
239310,61263369,1275,-107.54,-13.34,403,39.7447387605276,43.6215174440522,0.194161,0.195901,12279,777,8,0.35
239310,61263369,1275,-107.56,-16.86,403,39.7428640346941,43.6181459898814,2.6705,0.128471,6316,596,5,0.32
239310,61263369,1275,-107.59,-12.09,403,39.7344277684432,43.6242146073889,35.606606,3.335662,13081,1355,9,6.74
239310,61263369,1275,-107.6,-15.2,403,39.7413017631661,43.6156735901561,0.003518,0.006579,13812,431,7,0.05
239310,61263369,1275,-107.67,-17.83,403,39.732240588304,43.6280355887825,0.002412,0.004531,2759,18,4,0.03
239310,61263369,1275,-107.75,-11,403,39.7309907710817,43.6262374798914,0.006185,0.004551,\N,613,7,0.04
239310,61263369,1275,-107.75,-16.12,403,39.744426306222,43.6208431532181,0.000068,0.000002,\N,0,5,0.04
239310,61263369,1275,-108,-12.5,403,39.744426306222,43.649612895476,0.000011,0.000002,\N,4,4,0.01
239310,61263369,1275,-108,-14.5,403,39.7413017631661,43.6152240629333,0.000266,0.000181,\N,72,7,0.01
239310,61263369,1275,-108,-16.5,403,39.7466134863611,43.6478147865848,0.000005,0.000087,\N,56,4,0.01
239310,61263369,1275,-108,-17,403,39.7288035909426,43.627136534337,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-108,-17,403,39.7325530426096,43.621966971275,0.000473,0.000337,\N,\N,7,0.01
239310,61263369,1275,-108,-18,403,39.728491136637,43.6273612979484,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-108,-18,403,39.7413017631661,43.6161231173789,0.000005,0.000074,\N,57,6,0.01
239310,61263369,1275,-108,-18.5,403,39.7466134863611,43.6473652593621,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-108,-19,403,39.7441138519164,43.623090789332,\N,\N,\N,\N,\N,0.03
239310,61263369,1275,-108.15,-15,403,39.7450512148332,43.6203936259953,0.007298,0.003819,3142,160,6,0.13
239310,61263369,1275,-108.17,-18.08,403,39.7325530426096,43.6293841704509,0.250003,0.004225,2897,1313,4,0.06
239310,61263369,1275,-108.23,-17.05,403,39.7288035909426,43.6262374798914,53.437199,3.874329,8032,1091,5,0.66
239310,61263369,1275,-108.31,-17.68,403,39.7294284995537,43.6275860615598,5.578311,0.259194,3964,751,4,0.39
239310,61263369,1275,-108.5,-17.62,403,39.7313032253873,43.6278108251711,0.000011,0.000002,\N,5,4,0.04
239310,61263369,1275,-108.5,-18.75,403,39.7303658624705,43.6278108251711,\N,0,\N,0,\N,0.02
239310,61263369,1275,-108.5,-19.5,403,39.7306783167761,43.6293841704509,\N,\N,\N,\N,\N,0.02
239310,61263369,1275,-108.53,-10.97,403,39.733802859832,43.6237650801661,0.098411,0.012872,15213,807,10,0.15
239310,61263369,1275,-108.88,-17.76,403,39.7297409538593,43.6275860615598,0.636534,0.219447,2968,815,4,0.34
239310,61263369,1275,-109,-12.5,403,39.7313032253873,43.62601271628,0.000373,0.000236,\N,\N,10,0.01
239310,61263369,1275,-109,-14.75,403,39.7438013976108,43.6192698079383,0.001535,0.00198,\N,227,6,0.06
239310,61263369,1275,-109,-15,403,39.7372398571935,43.6221917348864,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-109,-16.75,403,39.728491136637,43.6257879526686,0.073442,0.101978,10337,940,6,0.06
239310,61263369,1275,-109,-17,403,39.7475508492779,43.6475900229734,0,0,\N,0,5,0.01
239310,61263369,1275,-109,-17.67,403,39.7294284995537,43.6239898437775,\N,\N,\N,\N,\N,0.03
239310,61263369,1275,-109,-18,403,39.7441138519164,43.6203936259953,0.339002,0.037558,2358,1650,4,0.01
239310,61263369,1275,-109,-18.01,403,39.7466134863611,43.6475900229734,0.15886,0.160652,4088,225,4,0.68
239310,61263369,1275,-109,-19.5,403,39.7313032253873,43.630058461285,0.001197,0.001384,5020,374,5,0.01
239310,61263369,1275,-109.11,-17.33,403,39.7453636691388,43.6221917348864,0.86571,0.020195,3559,661,4,0.09
239310,61263369,1275,-109.12,-17.31,403,39.7488006665002,43.6282603523939,0.030947,0.007258,2935,263,5,0.08
239310,61263369,1275,-109.25,-17,403,39.7406768545549,43.6152240629333,0.04273,0.020906,9997,503,7,0.04
239310,61263369,1275,-109.43,-18.93,403,39.7441138519164,43.6224164984978,\N,\N,\N,\N,\N,0.14
239310,61263369,1275,-109.5,-15.25,403,39.7300534081649,43.6192698079383,0.000011,0.000002,\N,4,6,0.02
239310,61263369,1275,-109.5,-15.75,403,39.7447387605276,43.6221917348864,0.065393,0.002928,12190,\N,6,0.02
239310,61263369,1275,-109.5,-16.5,403,39.7291160452481,43.6264622435028,0.00114,0.004519,\N,292,4,0.02
239310,61263369,1275,-109.5,-18.5,403,39.7281786823314,43.6257879526686,\N,\N,\N,\N,\N,0.04
239310,61263369,1275,-109.5,-18.5,403,39.7291160452481,43.6253384254458,\N,\N,\N,\N,\N,0.02
239310,61263369,1275,-109.5,-19.5,403,39.7294284995537,43.6242146073889,\N,\N,\N,\N,\N,0.02
239310,61263369,1275,-109.75,-18.38,403,39.7309907710817,43.6296089340622,0.009832,0.008541,10298,996,4,0.04
239310,61263369,1275,-109.86,-17.5,403,39.7450512148332,43.6224164984978,0.022491,0.011646,3325,104,4,0.07
239310,61263369,1275,-110,-12.5,403,39.7319281339985,43.62601271628,0.000056,0,\N,0,7,0.01
239310,61263369,1275,-110,-15,403,39.7456761234444,43.6206183896067,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-110,-15.75,403,39.7291160452481,43.627136534337,0.040153,0.018085,8463,547,4,0.02
239310,61263369,1275,-110,-15.75,403,39.7453636691388,43.6224164984978,0.000122,0.000103,\N,864,7,0.02
239310,61263369,1275,-110,-16.8,403,39.7441138519164,43.6233155529434,0.153203,0.004432,4119,\N,8,0.05
239310,61263369,1275,-110,-17.25,403,39.7450512148332,43.6239898437775,0.000011,0.000002,\N,5,2,0.02
239310,61263369,1275,-110,-17.5,403,39.7428640346941,43.6197193351611,0,0,\N,0,6,0.01
239310,61263369,1275,-110,-17.5,403,39.7453636691388,43.6239898437775,0.000011,0.000002,\N,4,6,0.01
239310,61263369,1275,-110,-18,403,39.7297409538593,43.6242146073889,\N,\N,\N,\N,\N,0.03
239310,61263369,1275,-110,-18,403,39.7328654969152,43.6194945715497,0.000122,0.00016,\N,448,3,0.01
239310,61263369,1275,-110,-18,403,39.7438013976108,43.6226412621092,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-110,-19,403,39.7453636691388,43.6242146073889,\N,\N,\N,\N,\N,0.02
239310,61263369,1275,-110,-19.5,403,39.7319281339985,43.6293841704509,\N,\N,\N,\N,\N,0.01
239310,61263369,1275,-110,-19.5,403,39.7347402227487,43.6269117707256,\N,\N,\N,\N,\N,0.01
