ENODEB_ID,CELLID_PCELL,CARRIER_FREQ,RSRP_PCELL,RSRQ_PCELL,PCI_PCELL,LONGITUDE_25,LATITUDE_25,PAYLOAD_NGBR_DL_MB,PAYLOAD_NGBR_UL_MB,DL_NON_GBR_TPUT_KBPS,UL_NON_GBR_TPUT_KBPS,WB_CQI,SAMPLES_DENSITY
239309,61263112,1275,-69,-8.5,126,39.7266164108034,43.5763399581629,0.002868,0.002016,\N,\N,12,0.01
239309,61263112,1275,-70,-12.5,126,39.7263039564978,43.5749913764945,0.001651,0.001913,\N,\N,12,0.02
239309,61263112,1275,-72,-12,126,39.7272413194146,43.5713951587123,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-74.64,-11.64,126,39.726928865109,43.5743170856603,0.010877,0.009877,20798,837,9,0.14
239309,61263112,1275,-75.5,-12.25,126,39.7259915021922,43.5752161401059,13.304967,1.295568,\N,1062,10,0.08
239309,61263112,1275,-75.6,-11.03,126,39.7259915021922,43.5749913764945,0.079884,0.09079,\N,743,11,0.15
239309,61263112,1275,-76,-11.88,126,39.7259915021922,43.5758904309401,0.000158,0.000132,\N,364,11,0.04
239309,61263112,1275,-76.18,-10.96,126,39.7256790478867,43.5749913764945,0.985756,0.165791,12511,655,11,0.28
239309,61263112,1275,-77,-13,126,39.7281786823314,43.5639779595364,0.024432,0.00335,6028,827,5,0.01
239309,61263112,1275,-77,-13.5,126,39.7281786823314,43.563753195925,0.000241,0.000256,2024,2144,7,0.01
239309,61263112,1275,-77,-13.5,126,39.728491136637,43.563753195925,0,0,\N,\N,6,0.01
239309,61263112,1275,-78,-13,126,39.726928865109,43.5761151945515,0.000093,0,\N,0,8,0.03
239309,61263112,1275,-78,-13.5,126,39.7294284995537,43.5621798506453,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-78.08,-11.54,126,39.7256790478867,43.5747666128831,0.021218,0.017037,15714,289,10,0.13
239309,61263112,1275,-78.29,-11.75,126,39.7263039564978,43.5747666128831,4.705141,0.065094,16171,383,9,0.24
239309,61263112,1275,-79,-12,126,39.726928865109,43.5722942131578,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-79,-13,126,39.726928865109,43.5745418492718,0.000122,0.00113,\N,1580,7,0.01
239309,61263112,1275,-79,-13.5,126,39.721617141914,43.5702713406553,0.000747,0.000345,\N,1448,8,0.01
239309,61263112,1275,-79,-14.5,126,39.7256790478867,43.572968503992,0.000011,0.000002,\N,5,6,0.02
239309,61263112,1275,-79,-16,126,39.7272413194146,43.5588083964745,0.001137,0.000358,1907,750,5,0.02
239309,61263112,1275,-79,-17,126,39.728491136637,43.5590331600858,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-79,-18.25,126,39.7288035909426,43.5592579236972,0.000358,0.000497,750,1389,4,0.02
239309,61263112,1275,-79.5,-9.19,126,39.7263039564978,43.5745418492718,0.001098,0.000836,\N,778,11,0.08
239309,61263112,1275,-79.67,-11.83,126,39.721617141914,43.5704961042667,0.000287,0.000224,\N,940,9,0.03
239309,61263112,1275,-80,-10.5,126,39.7222420505252,43.5704961042667,0.001921,0.002359,16112,2199,9,0.01
239309,61263112,1275,-80,-13.33,126,39.7178676902469,43.5794866487223,3.587926,0.082175,7059,\N,6,0.03
239309,61263112,1275,-80,-18.5,126,39.7291160452481,43.5594826873086,0.000356,0.000493,2984,2068,4,0.01
239309,61263112,1275,-80.88,-12.31,126,39.7266164108034,43.5745418492718,0.000391,0.002798,\N,993,7,0.08
239309,61263112,1275,-81,-10.5,126,39.7222420505252,43.5707208678781,0,0,\N,0,11,0.01
239309,61263112,1275,-81,-14.5,126,39.7144306928855,43.5639779595364,0.000937,0.000139,\N,\N,6,0.01
239309,61263112,1275,-81,-17,126,39.7297409538593,43.5619550870339,0.000477,0.000702,\N,1472,5,0.01
239309,61263112,1275,-81.45,-11.47,126,39.7266164108034,43.5743170856603,1.751982,0.078634,17300,449,10,0.44
239309,61263112,1275,-81.5,-10.5,126,39.7219295962196,43.5707208678781,0.007819,0.000478,18581,1788,9,0.02
239309,61263112,1275,-81.5,-14.12,126,39.7306783167761,43.5700465770439,0.0062,0.012049,9526,5,8,0.04
239309,61263112,1275,-81.5,-17.75,126,39.7275537737202,43.5588083964745,0.009406,0.007895,2799,\N,5,0.02
239309,61263112,1275,-81.67,-14.83,126,39.7256790478867,43.5752161401059,0.013953,0.018513,12717,\N,6,0.03
239309,61263112,1275,-81.7,-14.4,126,39.7256790478867,43.5754409037173,4.944079,0.113441,14669,1256,7,0.10
239309,61263112,1275,-82,-10,126,39.7228669591364,43.5702713406553,0.000294,0.000063,\N,\N,7,0.01
239309,61263112,1275,-82,-12.75,126,39.7272413194146,43.5680237045414,0.000231,0.000187,\N,392,10,0.02
239309,61263112,1275,-82,-14,126,39.7247416849699,43.5758904309401,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-82,-15,126,39.7147431471911,43.563753195925,0,0,\N,\N,7,0.01
239309,61263112,1275,-82,-16.5,126,39.7288035909426,43.5630789050909,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-82,-18.5,126,39.7278662280258,43.5590331600858,0.000798,0.003177,1674,0,5,0.02
239309,61263112,1275,-82.27,-10.77,126,39.7266164108034,43.5725189767692,0.173697,0.07359,14631,816,10,0.11
239309,61263112,1275,-82.5,-18.75,126,39.728491136637,43.5592579236972,0.000011,0.000002,\N,5,4,0.02
239309,61263112,1275,-82.8,-16.8,126,39.7309907710817,43.5606065053656,0.026934,0.032352,6011,1063,6,0.05
239309,61263112,1275,-83,-10.5,126,39.7266164108034,43.5761151945515,0.000011,0.000002,\N,16,6,0.02
239309,61263112,1275,-83,-13.5,126,39.7200548703861,43.5772390126084,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-83,-14,126,39.7203673246916,43.5752161401059,0.006065,0.033825,22464,\N,6,0.02
239309,61263112,1275,-83,-15.5,126,39.7300534081649,43.5617303234225,0,0,\N,0,5,0.01
239309,61263112,1275,-83.38,-12.94,126,39.7266164108034,43.5749913764945,0.018487,0.009291,17363,258,8,0.08
239309,61263112,1275,-84,-10.25,126,39.7250541392755,43.574092322049,0.000011,0.000002,\N,5,12,0.02
239309,61263112,1275,-84,-18.5,126,39.7209922333028,43.5713951587123,0.000167,0.000128,\N,\N,5,0.01
239309,61263112,1275,-84,-19,126,39.7266164108034,43.5588083964745,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-84.25,-10.5,126,39.7272413194146,43.5743170856603,0.000072,0.000477,\N,5,8,0.04
239309,61263112,1275,-84.4,-14.5,126,39.7247416849699,43.5756656673287,0.007598,0.003234,4548,1418,8,0.05
239309,61263112,1275,-84.56,-12.36,126,39.7253665935811,43.5754409037173,14.878631,0.24332,12100,739,9,0.25
239309,61263112,1275,-85,-12.5,126,39.721617141914,43.5709456314895,0,0,\N,\N,10,0.01
239309,61263112,1275,-85,-16,126,39.7175552359413,43.5635284323136,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-85,-16,126,39.7181801445525,43.5738675584376,0.000005,0.000074,\N,\N,6,0.01
239309,61263112,1275,-85,-16,126,39.7209922333028,43.564877013982,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-85,-16.5,126,39.7281786823314,43.5673494137073,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-85.5,-15.75,126,39.7281786823314,43.5642027231478,0.00599,0.003124,5583,1456,6,0.02
239309,61263112,1275,-85.5,-16.25,126,39.7147431471911,43.5722942131578,0.049836,0.010755,5429,\N,5,0.02
239309,61263112,1275,-85.57,-15.71,126,39.7288035909426,43.5619550870339,0.692263,0.063969,7826,1857,6,0.07
239309,61263112,1275,-86,-16.5,126,39.7184925988581,43.5738675584376,0.000077,0.000114,\N,80,5,0.02
239309,61263112,1275,-86,-19.5,126,39.726928865109,43.5588083964745,0.001003,0.003219,1403,\N,3,0.01
239309,61263112,1275,-86.69,-14.56,126,39.7250541392755,43.5758904309401,1.406873,0.595645,8079,112,8,0.16
239309,61263112,1275,-86.75,-13.5,126,39.7297409538593,43.5635284323136,0.000023,0.000004,\N,5,6,0.04
239309,61263112,1275,-86.75,-14.25,126,39.7259915021922,43.5754409037173,0.000395,0.001566,\N,1011,8,0.04
239309,61263112,1275,-87,-11.3,126,39.7263039564978,43.5752161401059,0.059287,0.034403,9746,310,11,0.15
239309,61263112,1275,-87,-12.5,126,39.7234918677476,43.5698218134326,0,0,\N,0,6,0.01
239309,61263112,1275,-87,-14.5,126,39.7238043220531,43.5698218134326,0.000922,0.000452,\N,\N,7,0.01
239309,61263112,1275,-87,-15.5,126,39.7147431471911,43.55970745092,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-87,-16.5,126,39.7363024942767,43.5716199223237,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-87,-17,126,39.7178676902469,43.5635284323136,0.000011,0.000002,\N,5,4,0.01
239309,61263112,1275,-87,-17.25,126,39.7147431471911,43.5594826873086,\N,\N,\N,\N,\N,0.02
239309,61263112,1275,-87,-17.5,126,39.7147431471911,43.5615055598111,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-87,-18,126,39.7319281339985,43.5601569781428,\N,\N,\N,\N,\N,0.03
239309,61263112,1275,-87.12,-14.28,126,39.7250541392755,43.5756656673287,0.100231,0.023969,7579,867,8,0.16
239309,61263112,1275,-87.43,-13,126,39.726928865109,43.574092322049,0.002312,0.002524,6400,41,9,0.07
239309,61263112,1275,-87.5,-17.5,126,39.7150556014966,43.5722942131578,0.01102,0.080692,1075,\N,6,0.02
239309,61263112,1275,-87.67,-16.5,126,39.7166178730246,43.5727437403806,0.000831,0.001237,3484,\N,4,0.03
239309,61263112,1275,-88,-12,126,39.7238043220531,43.5671246500959,0,0,\N,0,7,0.01
239309,61263112,1275,-88,-13.5,126,39.7263039564978,43.5758904309401,0.00108,0.00178,\N,515,9,0.01
239309,61263112,1275,-88,-14.75,126,39.7250541392755,43.5565607603606,0.000011,0.000002,\N,8,6,0.02
239309,61263112,1275,-88,-15.5,126,39.7147431471911,43.5651017775934,0.000275,0.000456,\N,\N,7,0.01
239309,61263112,1275,-88,-16.5,126,39.7206797789972,43.5653265412048,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-88,-16.6,126,39.7150556014966,43.5725189767692,0.790307,0.065314,2373,824,5,0.05
239309,61263112,1275,-88,-16.75,126,39.7206797789972,43.5651017775934,0.000068,0.00013,51,540,6,0.02
239309,61263112,1275,-88,-17.5,126,39.7134933299687,43.5745418492718,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-88.25,-11.29,126,39.7256790478867,43.5761151945515,0.012489,0.004652,\N,658,11,0.12
239309,61263112,1275,-88.5,-15.5,126,39.721617141914,43.5639779595364,0.000237,0.000168,1480,432,8,0.02
239309,61263112,1275,-88.67,-13.83,126,39.7278662280258,43.5624046142567,0.00332,0.000393,11352,0,7,0.03
239309,61263112,1275,-88.69,-11.62,126,39.726928865109,43.5725189767692,0.109803,0.100343,22474,528,9,0.16
239309,61263112,1275,-89,-13,126,39.7209922333028,43.5646522503706,0.000025,0.000004,208,16,6,0.01
239309,61263112,1275,-89,-15,126,39.7184925988581,43.5680237045414,0.164606,0.109501,6638,\N,8,0.01
239309,61263112,1275,-89,-15.5,126,39.7150556014966,43.572968503992,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-89,-15.5,126,39.7153680558022,43.5651017775934,0.000147,0.00013,\N,\N,6,0.01
239309,61263112,1275,-89,-15.67,126,39.733802859832,43.5594826873086,0.000125,0.000105,952,5,5,0.03
239309,61263112,1275,-89,-18.75,126,39.7147431471911,43.5612807961998,0.000011,0.000002,\N,3,4,0.02
239309,61263112,1275,-89.1,-12.4,126,39.7256790478867,43.5756656673287,13.812728,0.855471,12803,1378,8,0.29
239309,61263112,1275,-89.16,-13.11,126,39.7272413194146,43.574092322049,0.034,0.02652,11934,311,7,0.38
239309,61263112,1275,-89.3,-12.38,126,39.7266164108034,43.5727437403806,20.027995,0.527041,7671,791,9,0.87
239309,61263112,1275,-89.36,-13.26,126,39.7266164108034,43.5752161401059,0.551267,0.299464,8445,431,8,0.47
239309,61263112,1275,-89.38,-12.38,126,39.7259915021922,43.5756656673287,39.07292,1.253799,27050,1078,9,0.08
239309,61263112,1275,-89.48,-10.76,126,39.7250541392755,43.5743170856603,0.109851,0.147318,10716,384,10,0.21
239309,61263112,1275,-89.5,-14.5,126,39.7241167763587,43.5671246500959,0,0,\N,0,6,0.02
239309,61263112,1275,-89.53,-12.95,126,39.7272413194146,43.5738675584376,0.588827,0.076146,14566,568,8,0.30
239309,61263112,1275,-89.67,-17.17,126,39.7203673246916,43.5738675584376,0.000011,0.000002,\N,16,4,0.03
239309,61263112,1275,-89.89,-11.95,126,39.7266164108034,43.5756656673287,0.211656,0.221578,13234,695,9,0.28
239309,61263112,1275,-90,-13,126,39.726928865109,43.5752161401059,0.006414,0.001753,5826,\N,8,0.02
239309,61263112,1275,-90,-13.5,126,39.7275537737202,43.5626293778681,0.002559,0.000327,5366,1372,7,0.01
239309,61263112,1275,-90,-14,126,39.7244292306643,43.5761151945515,0.000011,0.000002,\N,\N,6,0.02
239309,61263112,1275,-90,-19,126,39.7203673246916,43.574092322049,0.000011,0.000002,\N,16,6,0.01
239309,61263112,1275,-90.12,-13.94,126,39.7197424160805,43.5752161401059,2.898013,0.217253,9582,0,6,0.08
239309,61263112,1275,-90.12,-14.69,126,39.7200548703861,43.5752161401059,4.441728,2.70107,9108,1769,6,0.08
239309,61263112,1275,-90.13,-10.45,126,39.7272413194146,43.5720694495465,7.445803,0.600681,15082,602,9,0.46
239309,61263112,1275,-90.48,-11.07,126,39.7263039564978,43.5754409037173,0.064963,0.052208,23962,919,8,0.23
239309,61263112,1275,-90.5,-13.75,126,39.7275537737202,43.5624046142567,0.002433,0.000252,5102,1056,8,0.02
239309,61263112,1275,-90.5,-17.25,126,39.7291160452481,43.5617303234225,0.000639,0.000286,2680,800,5,0.02
239309,61263112,1275,-90.71,-14.93,126,39.7272413194146,43.5626293778681,0.251504,0.028962,10122,493,7,0.07
239309,61263112,1275,-91,-13.5,126,39.7153680558022,43.5655513048162,0.000116,0,\N,\N,6,0.01
239309,61263112,1275,-91,-13.5,126,39.7272413194146,43.5754409037173,0.162325,0.199956,6808,\N,9,0.01
239309,61263112,1275,-91,-17,126,39.7188050531637,43.5671246500959,0,0,\N,\N,6,0.01
239309,61263112,1275,-91.2,-12,126,39.7272413194146,43.5736427948262,0.000884,0.001059,\N,5,8,0.05
239309,61263112,1275,-91.5,-16.5,126,39.7200548703861,43.5547626514694,0.000005,0.000165,40,692,5,0.02
239309,61263112,1275,-91.5,-17,126,39.7153680558022,43.5722942131578,1.344965,0.013653,4215,\N,6,0.04
239309,61263112,1275,-91.5,-17.25,126,39.7266164108034,43.5765647217742,\N,\N,\N,\N,\N,0.02
239309,61263112,1275,-91.62,-13.35,126,39.7253665935811,43.5756656673287,7.291563,0.539799,10569,519,8,0.89
239309,61263112,1275,-91.8,-15.1,126,39.7156805101078,43.5581341056403,\N,\N,\N,\N,\N,0.05
239309,61263112,1275,-91.83,-12.58,126,39.7259915021922,43.5761151945515,0.013239,0.001648,1516,349,10,0.06
239309,61263112,1275,-92,-11.67,126,39.7247416849699,43.5682484681528,0.004813,0.002485,4864,1126,10,0.03
239309,61263112,1275,-92,-14.75,126,39.7191175074693,43.5662255956503,0.000011,0.000002,\N,5,6,0.02
239309,61263112,1275,-92,-15.5,126,39.7197424160805,43.5754409037173,0.014003,0.007626,3560,\N,4,0.01
239309,61263112,1275,-92,-16.17,126,39.7144306928855,43.5657760684275,0.0023,0.002427,\N,2262,6,0.03
239309,61263112,1275,-92,-17,126,39.732240588304,43.5713951587123,0.427036,0.164412,\N,\N,9,0.01
239309,61263112,1275,-92,-17.5,126,39.7263039564978,43.5588083964745,0.000656,0.000956,5504,2004,7,0.01
239309,61263112,1275,-92.15,-11.8,126,39.7244292306643,43.5745418492718,3.529505,0.290561,8058,926,7,0.27
239309,61263112,1275,-92.41,-11.69,126,39.7266164108034,43.572968503992,6.243563,0.618032,17955,401,9,0.68
239309,61263112,1275,-92.5,-12.75,126,39.7156805101078,43.5579093420289,0.000111,0.000082,\N,229,5,0.02
239309,61263112,1275,-92.5,-14,126,39.7213046876084,43.577014248997,0.000447,0.000401,\N,0,8,0.02
239309,61263112,1275,-92.5,-16,126,39.7278662280258,43.5457721070138,0.008742,0.003539,6667,\N,4,0.02
239309,61263112,1275,-92.5,-16.5,126,39.716305418719,43.5725189767692,0.000011,0.000002,\N,1,3,0.02
239309,61263112,1275,-92.6,-14.6,126,39.7253665935811,43.5758904309401,0.00027,0.000192,\N,531,7,0.10
239309,61263112,1275,-92.67,-11.83,126,39.7278662280258,43.574092322049,0.001806,0.001949,\N,0,9,0.03
239309,61263112,1275,-92.75,-10.88,126,39.726928865109,43.5736427948262,0.024683,0.010738,10983,444,10,0.08
239309,61263112,1275,-92.92,-14.17,126,39.726928865109,43.5754409037173,0.245889,6.127167,8347,186,8,0.12
239309,61263112,1275,-92.93,-10.53,126,39.7266164108034,43.5754409037173,264.775126,10.058966,16114,678,10,4.02
239309,61263112,1275,-93,-13.5,126,39.7278662280258,43.572968503992,0.012061,0.00551,14454,\N,9,0.01
239309,61263112,1275,-93,-14.5,126,39.7166178730246,43.5668998864845,0,0,\N,0,3,0.01
239309,61263112,1275,-93,-14.5,126,39.7238043220531,43.5747666128831,0,0,\N,\N,8,0.01
239309,61263112,1275,-93,-15.5,126,39.7272413194146,43.5756656673287,0.002967,0.001458,2765,941,6,0.01
239309,61263112,1275,-93,-16,126,39.7166178730246,43.5666751228731,0.000005,0.000074,\N,\N,5,0.01
239309,61263112,1275,-93,-9.5,126,39.7247416849699,43.5734180312148,0.000334,0.000207,2800,868,7,0.01
239309,61263112,1275,-93.5,-18.75,126,39.7013076120507,43.5588083964745,0.001024,0.00208,781,1454,2,0.02
239309,61263112,1275,-93.67,-14.5,126,39.716305418719,43.5734180312148,0.000011,0.000002,\N,16,6,0.03
239309,61263112,1275,-93.75,-16,126,39.7291160452481,43.5700465770439,0.000023,0.000004,\N,7,5,0.04
239309,61263112,1275,-93.83,-12.5,126,39.7250541392755,43.5738675584376,0.005173,0.003964,6296,870,10,0.06
239309,61263112,1275,-93.95,-12.08,126,39.7259915021922,43.5734180312148,0.465229,0.351168,9552,446,10,0.60
239309,61263112,1275,-94,-10,126,39.7266164108034,43.5718446859351,0.000549,0.00004,\N,336,9,0.01
239309,61263112,1275,-94,-11,126,39.7197424160805,43.5785875942768,0.000147,0.000183,\N,512,6,0.01
239309,61263112,1275,-94,-15,126,39.721617141914,43.5810599940021,0.058631,0.019271,9108,\N,9,0.01
239309,61263112,1275,-94,-15.5,126,39.7244292306643,43.5756656673287,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-94,-15.5,126,39.7247416849699,43.5624046142567,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-94,-16,126,39.7188050531637,43.5673494137073,0.022088,0.026807,3195,1119,4,0.01
239309,61263112,1275,-94,-17.5,126,39.716305418719,43.5666751228731,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-94,-18,126,39.7369274028879,43.5691475225984,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-94,-19.5,126,39.7184925988581,43.5736427948262,0.000005,0.000074,\N,312,4,0.01
239309,61263112,1275,-94.2,-15.1,126,39.7241167763587,43.5745418492718,0.676044,0.079171,3298,1723,6,0.05
239309,61263112,1275,-94.5,-17,126,39.7188050531637,43.5677989409301,0.063842,0.041981,4648,\N,7,0.02
239309,61263112,1275,-94.77,-12.61,126,39.7275537737202,43.5720694495465,17.097529,0.659836,10323,817,9,0.94
239309,61263112,1275,-95,-15,126,39.7272413194146,43.5763399581629,0.000016,0.000122,\N,512,6,0.01
239309,61263112,1275,-95,-16,126,39.7191175074693,43.5664503592617,0.000011,0.000002,\N,5,4,0.01
239309,61263112,1275,-95,-16.5,126,39.7166178730246,43.5677989409301,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-95,-16.5,126,39.7250541392755,43.5486940339619,0,0,\N,0,5,0.01
239309,61263112,1275,-95,-17,126,39.7234918677476,43.5500426156302,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-95,-18,126,39.6997453405228,43.5525150153555,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-95,-19,126,39.7247416849699,43.5626293778681,0.000011,0.000002,\N,5,4,0.01
239309,61263112,1275,-95.17,-11.92,126,39.7272413194146,43.5734180312148,0.046287,0.082448,5666,295,10,0.18
239309,61263112,1275,-95.2,-13.5,126,39.7266164108034,43.5758904309401,0.023303,0.011887,11552,668,9,0.05
239309,61263112,1275,-95.31,-12.04,126,39.7250541392755,43.5752161401059,0.012788,0.024822,8115,330,9,0.13
239309,61263112,1275,-95.33,-14.67,126,39.7144306928855,43.5655513048162,0.000138,0.00021,\N,293,6,0.03
239309,61263112,1275,-95.42,-12.05,126,39.7275537737202,43.5738675584376,0.222413,0.119002,13890,524,8,0.40
239309,61263112,1275,-95.5,-14.5,126,39.7250541392755,43.5682484681528,0.000011,0.000002,\N,3,4,0.02
239309,61263112,1275,-95.5,-16.75,126,39.7194299617749,43.5754409037173,0.001083,0.000053,568,149,3,0.02
239309,61263112,1275,-95.67,-17.33,126,39.733802859832,43.5271167272685,0.000251,0.000202,\N,212,4,0.03
239309,61263112,1275,-95.78,-12.72,126,39.7253665935811,43.5749913764945,0.016784,0.023843,\N,1056,9,0.09
239309,61263112,1275,-95.91,-12.96,126,39.7247416849699,43.5745418492718,1.116538,0.309635,12247,154,8,0.23
239309,61263112,1275,-96,-13.5,126,39.7144306928855,43.5630789050909,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-96,-14,126,39.7203673246916,43.5540883606353,0.000484,0.00036,\N,\N,6,0.01
239309,61263112,1275,-96,-15,126,39.721617141914,43.5529645425783,0.000061,0.000051,\N,432,5,0.01
239309,61263112,1275,-96,-15.75,126,39.7263039564978,43.577014248997,0.000011,0.000002,\N,4,6,0.02
239309,61263112,1275,-96,-16.75,126,39.7188050531637,43.5675741773186,0.027122,0.022721,2515,\N,4,0.02
239309,61263112,1275,-96,-17,126,39.7166178730246,43.572968503992,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-96,-17,126,39.7200548703861,43.5529645425783,0.000091,0.00013,\N,\N,6,0.01
239309,61263112,1275,-96,-18,126,39.7213046876084,43.5772390126084,0.000005,0,\N,0,6,0.01
239309,61263112,1275,-96.2,-12.17,126,39.7253665935811,43.5752161401059,22.130512,0.435141,14249,1157,8,0.15
239309,61263112,1275,-96.25,-15.5,126,39.7222420505252,43.5763399581629,0.002832,0.007267,23176,37,7,0.04
239309,61263112,1275,-96.42,-10.58,126,39.7275537737202,43.5736427948262,0.28976,0.121085,2791,325,9,0.12
239309,61263112,1275,-96.5,-14.5,126,39.7206797789972,43.5743170856603,0.000011,0.000002,\N,16,6,0.02
239309,61263112,1275,-96.5,-16,126,39.7166178730246,43.5675741773186,0.00441,0.002281,1423,\N,5,0.02
239309,61263112,1275,-96.5,-17.25,126,39.7256790478867,43.5417263620088,0,0,\N,0,3,0.02
239309,61263112,1275,-96.6,-14,126,39.728491136637,43.572968503992,0.008021,0.001192,4794,357,6,0.05
239309,61263112,1275,-96.75,-16.75,126,39.7147431471911,43.5585836328631,\N,\N,\N,\N,\N,0.04
239309,61263112,1275,-96.9,-11.25,126,39.7275537737202,43.572968503992,0.052943,0.035716,\N,135,9,0.10
239309,61263112,1275,-97,-11,126,39.7259915021922,43.5763399581629,0.000011,0.000002,\N,16,8,0.02
239309,61263112,1275,-97,-13,126,39.7144306928855,43.5628541414795,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-97,-14.25,126,39.721617141914,43.5527397789669,0.000575,0.000445,4824,934,5,0.02
239309,61263112,1275,-97,-15.75,126,39.7181801445525,43.5547626514694,0.00015,0.00013,496,0,4,0.02
239309,61263112,1275,-97,-16.5,126,39.7247416849699,43.5489187975733,0.000056,0,\N,0,5,0.01
239309,61263112,1275,-97,-17,126,39.7150556014966,43.5583588692517,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-97,-17,126,39.7166178730246,43.5673494137073,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-97,-17,126,39.7206797789972,43.5579093420289,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-97,-18.5,126,39.6984955233004,43.5522902517442,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-97.25,-11.88,126,39.7250541392755,43.5722942131578,0.434952,0.374937,\N,\N,9,0.04
239309,61263112,1275,-97.46,-12.36,126,39.7263039564978,43.5734180312148,22.693198,12.204179,13550,462,9,1.38
239309,61263112,1275,-97.5,-10.5,126,39.7213046876084,43.5713951587123,0.476321,0.163256,6461,421,6,0.02
239309,61263112,1275,-97.5,-10.5,126,39.728491136637,43.5734180312148,0.000382,0.000553,\N,345,9,0.04
239309,61263112,1275,-97.5,-18.75,126,39.7203673246916,43.5576845784175,0.052258,0.003641,3715,0,6,0.02
239309,61263112,1275,-97.9,-13.52,126,39.7244292306643,43.5747666128831,0.598208,0.144156,8067,866,7,0.30
239309,61263112,1275,-98,-14,126,39.7144306928855,43.5624046142567,0.000026,0.000122,\N,341,4,0.01
239309,61263112,1275,-98,-15,126,39.7313032253873,43.5695970498212,0.001503,0.001036,1801,2172,5,0.01
239309,61263112,1275,-98,-16,126,39.7206797789972,43.5772390126084,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-98,-16.5,126,39.7197424160805,43.5588083964745,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-98,-16.5,126,39.723179413442,43.5756656673287,0.000011,0.000002,\N,16,4,0.01
239309,61263112,1275,-98,-17,126,39.7194299617749,43.5590331600858,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-98,-18,126,39.7156805101078,43.5727437403806,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-98,-18,126,39.7219295962196,43.5592579236972,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-98,-18.5,126,39.7141182385799,43.5790371214995,\N,\N,\N,\N,\N,0.01
239309,61263112,1275,-98,-19.5,126,39.7000577948284,43.5525150153555,0.002728,0.001501,995,\N,3,0.01
239309,61263112,1275,-98.12,-12.58,126,39.7253665935811,43.574092322049,0.38298,0.093748,9695,409,9,0.66
239309,61263112,1275,-98.14,-11.31,126,39.7272413194146,43.5731932676034,10.690844,1.344978,13879,578,9,2.15
239309,61263112,1275,-98.25,-17,126,39.7206797789972,43.5774637762198,0.000685,0.00058,2824,811,4,0.04
239309,61263112,1275,-98.33,-15.83,126,39.7256790478867,43.5480197431278,0.000483,0.002548,3440,224,5,0.03
239309,61263112,1275,-98.33,-18.17,126,39.7219295962196,43.5758904309401,\N,\N,\N,\N,\N,0.03
239309,61263112,1275,-98.5,-14.75,126,39.7200548703861,43.5785875942768,0,0,\N,0,6,0.02
239309,61263112,1275,-98.5,-16.62,126,39.723179413442,43.5758904309401,0.000363,0.000207,\N,579,4,0.04
239309,61263112,1275,-98.5,-18.25,126,39.7141182385799,43.5653265412048,0.000011,0.000002,\N,5,4,0.02
239309,61263112,1275,-98.6,-17.4,126,39.7150556014966,43.5727437403806,0.000509,0.000495,4176,1,4,0.05
239309,61263112,1275,-98.88,-14.76,126,39.7241167763587,43.5749913764945,1.207797,1.426291,6621,777,5,0.25
239309,61263112,1275,-98.91,-12.64,126,39.7278662280258,43.5731932676034,0.00406,0.004015,5092,551,8,0.11
239309,61263112,1275,-99,-15,126,39.7225545048308,43.5765647217742,\N,\N,\N,\N,\N,0.01
